Date,Value
1960,56.3430671691895
1961,56.0476188659668
1962,55.7591361999512
1963,55.5066184997559
1964,55.3289375305176
1965,55.2487602233887
1966,55.284351348877
1967,55.4155120849609
1968,55.5840072631836
1969,55.7177505493164
1970,55.7778358459473
1971,55.7455902099609
1972,55.6581039428711
1973,55.597412109375
1974,55.6679649353027
1975,55.9351005554199
1976,56.4084358215332
1977,57.0516052246094
1978,57.8235206604004
1979,58.6641845703125
1980,59.5239028930664
1981,60.3938636779785
1982,61.2682800292969
1983,62.1040077209473
1984,62.8513832092285
1985,63.4765357971191
1986,63.970531463623
1987,64.3441619873047
1988,64.6119995117188
1989,64.7976303100586
1990,64.924072265625
1991,64.9955749511719
1992,65.0249938964844
1993,65.0534210205078
1994,65.130500793457
1995,65.2925415039063
1996,65.542350769043
1997,65.8757934570313
1998,66.3097991943359
1999,66.8613891601563
2000,67.5343933105469
2001,68.336540222168
2002,69.242805480957
2003,70.1828918457031
2004,71.0647354125977
2005,71.8201751708984
2006,72.427131652832
2007,72.8938369750977
2008,73.2217483520508
2009,73.4225921630859
2010,73.5073776245117
2011,73.4779281616211
2012,73.3359985351563
2013,73.0936384471878
2014,
